text,label
BBM Cares to ALL who Cares for the Filipino one way to unify is to careAng galing nangBBM SARA,0
Nagconcede ka man Maimarwala ka prinnagdala ka pa ng tagapalakpak mo. Binayaran ng daang matuwid ang utang ng Pilipinas? Bobo lang?,1
"""Kung ako presidente kunin ko yan."" -Duterte to Cayetano ""kung ano presidente ipapapatay ko yan."" -Me to Binay Tanginang paawa yan.",1
 Professors ko nag cocomment sa mga Kakampink Post! tamang School napag aralan ko! IPANALO NA NA10 TO!! Pres Nadine4 Pres Leni Let Leni Lead,0
[USERNAME]and[USERNAME] AWS? SIGURADO KA? BAKIT WALANG BALITA NA NAGPA DRUGTEST SINA KA LEODY DE GUZMAN? KAY PACQUIAO? NORBERTO GONZALES? MONTEMAYOR JOSE JR.? MANGONDATO FAISAL AT ABELLA ERNIE? PATUNAYAN MO NA NAGPA DRUG TEST NA SILA!,1
[USERNAME] Paki Connect si Ninoy sa disqualification ng Anak ng Diktador?! Fake Diploma Laki sa Nakaw Tax Evader Disqualify Marcos JrDisqualify BBMAngat Buhay Lahat,0
Why do I find Binay's campaign ads really funny? Is he trying to make me a racist? ????,0
[USERNAME] [USERNAME]Road to stardom vloggerist more power Sir With your endeavors kakampink,0
Saw this in a thread of former apologists People lie Receipts dont Leni Kiko,0
Mga Binay join force na sa mga commercial nila. . . Hmpf katakot,1
The red and green lights that illuminate the facade of the Palacio del Gobernadorwhere the Commission on Elections rents several floors will be turned off after social media users questioned Bistado na kayo[USERNAME][USERNAME] READAnyare COMELEC,0
LOL. Yung lalagyan mo yung sasakyan mo ng ganito hahaha. Sino kayang may-ari nito maabangan nga hahaha Marcos Magnanakaw Uni Thieves BOng BOng Magnanakaw Honesty Is Not An Issue,1
Justicia [USERNAME][USERNAME] Wonder if this family has any conscience and shame. Marcos Magnanakaw ! Ebalik nyo pera ng taong bayan!,1
[USERNAME] 3m3 minutes ago Binay and Duterte: Shameless womanizers! Very low respect for our women.UNFIT for the presidency!,1
Angat Buhay LahatKulay Rosa Ang Bukas,0
[USERNAME]and[USERNAME] Wala ka naman nagawa sa Maynila....dumami lang iskwater at mabahong estero.,0
"""kinain ng politika"" sabi ng taong walang pake sa iba at sariling interes lang ang iniisip. Marcos Magnanakaw Marcos Is Not My President",1
nakakarindi yung commercial ni binay,1
Taurus girl [USERNAME][USERNAME] Mabuti nga kung mananalo yan sila lang magdudusa eh pati kaming naghahap ng pagbabago damay Never Again Marcos Magnanakaw,1
Mar RoxasI know how you feel. Ang ma-basted. landi with dignity,1
[USERNAME] VP BINAY FOR PRES.,0
Nasa TAMA ang Aking Boto Leni Robredo Is My President We Got You Aika Robredo Leni Kiko Team,0
[USERNAME][USERNAME]and[USERNAME] Volunteerism mukha mo baka pwedeng makahingi ng resibo kung meron manlet leni leave BBM SARA,1
[USERNAME] forever proud kakampink,0
Lalo na yang mga di taga Makati na saling pusa sa issue di niyo naman magiging mayor si Binay! So shut up na lang kayo!,1
Ping Lacson Isko Moreno Norberto Gonzales Tito Sotto Doc Willie Ong:Turuan kayo ni Ka Leody De Guzman mag-withdraw. Haha. Umayos nga kayo.,0
Myyears old pamangkin singing LENI KIKO Kakampink VP[USERNAME] [USERNAME]with sir[USERNAME]Oppa ka daw,0
Bka paasahin lng tyo neto. Pra sumaya nmn tyo tas huli si Roxas lng pala mananalo! NO WAY PH VOTE DUTERTE,0
Walang hiyang Vice to! Dinamay pa si Binay! Naku ang sarap suntukin! GGVHaha Halloween,1
VP Binay is like inviting a thief into your home. Let's all be alert against that man.,1
[USERNAME]: Binay at PNoy You Both failed to address OUR Needs Miserably ?? [USERNAME],0
Lahat ng barangay health center kumpleto ng gamitgamotlibre sa mahirap tulad sa Makati -Binay Halalan2016 PiliPinas Debates 2016,0
Let Leni Lead kakampinks,0
Politiko [USERNAME]  Dec Vice presidential contender Doc Willie Ong urged the public to get vaccinated against the coronavirus after getting his own COVID- booster shot in Manila. youtube.com Doc Willie Ong gets COVID- booster shot in Manila: Mabait dito.... Looking for a place where to get COVID- booster shot? Try the city of Manila.Visit our website:,0
Hay Binay drama nanaman po.,1
Walden Bello Leody de Guzman Leni Robredo are Sore Losers! Theyre inviting chaos into our home land,1
halalan spaceBumoto KaLeni Kiko,0
 [USERNAME] really???? Sa upd ka galing??? O fake lang din credentials mo katulad ng sinasanto mo???? Marcos Magnanakaw Marcos NOT a HeroMalou Tiquia [USERNAME] Blame BBM for Martial Law? Seriously guys! He was years old then! And if this is pointed out one is doing revisionism? How would you feel if your kid years old is blamed for the parent s sins? And you want him to say sorry? For what? Stealing the other kid s lollipop?,1
If and when the country turns red and green know that blood and bile are in your handsHalalan,1
how can Binay even look mike in the eyes. such an expert liar. Wanted President,1
Nakakabahala kung ang Lideratura ni Mar Roxas ang mauupo. Di pedeng ganito ang magiging leader na tin. They are...,0
They try to bring DUTERTE down. But sorryDUTERTE TILL THE END.,0
Heres my sample ballot! Tumindig at ipanalo na natin ito! Let Leni Kiko Lead Angat Buhay Lahat Ipana7o Na10 to Eleksyon,0
"Natawa ako sa trend na ""Bring Cara Kendall to PH."" Mas maganda siguro""Bring Binay to Pluto.""",1
I want yellow but Ayaw SaDilaw and i dont like Mar Roxas! so much desperate! Gagawin ang lahat manalo lang.!,1
Nognog Pandak Laki sa hirap Kurakot at Magnanakaw Yan si BINAY!,1
Final stretch wag magpapatalo sa brasuhan ipanalona10parasalahat Leni Kiko,0
Parody account ba ito? O secret message ni Honasan to the cyberspace na nabudol budol siya ni Binay? ??????,1
This kind of Kakampink is very disappointingTurn off what kind of behaviour you haveBobo kasi nakatapos ng pag aaral? Di ba mas Bobo yung may pinag aralan ka pero asal mo naman mataas ang tingin sa sariliMas may sense pa si Alden sayo kasImaraming natulongan,1
Yan ang programang Pantawid Pamilya kayat tuloy-tuloy ang pagbabago . Maliwanag na daan kay VP Binay lang Mambobolang Duterte,1
Isang malaking FUCK YOU po para sa MRTat management ng MRTsa gobyerno natin at sa mga taong tatanga tanaga no iboboto si Binay.,1
Obvious naman na fake yung carrots. This is as plastic as Binay and GPL can get. ??,1
sabi ng younger beaaa Let Leni Lead raw chos d p aq singer eme lng yn,0
I support my family and close family friends campaigning for Norberto Gonzales atleast its not blengblong,0
Forgetting is a bad thing to those who need to be remembered. Never Forget Never Again Marcos NOT a Hero Marcos Magnanakaw Marcos Duwag marcos sinungaling,1
Pati ng yung Report nila Regarding sa Pambabastos daw ng mga Students ng UPLB kay VP Binay. Mali-mali!! Pwe!!ABS CBN no more,1
Meron poLeni RobredoLeni Kiko All The Way,0
Mar Roxas scares me. I see a greedy prson who is really dsperate to win. He lost hs race to Binay a fw years bck so nw he's bck at it again.,1
I'm just utterly annoyed by that Binay commercial. I hope people will validate the things those paid ads are claiming before believeing them,1
Philippine electionsreasons why a Leni Robredo win very possible and what awaits Bongbong Marcos Jr Isko Moreno Manny Pacquiao Ping Lacson Leody de Guzman gulfnewscom Philippine electionsreasons why a Leni Robredo win very possible and what awaits Bongbong Feverish campaigning on the ground hysteria on social media in the run up to Mayvote,0
[USERNAME]: Didn't have to watch or listen to that hatefulexploitative speech by Binay to know the truth about him. STOPBINAYS??po nga,1
[USERNAME] ELYYYYYYY IM SO PROUD OF YOUKEEP DOING WHAT U DO AND ALSO Kulay Rosas Ang Bukas,0
Magulat nalang tayo konti nalang agwat ni roxas Kay duterte ?????? Dayaang Matuwid,1
Pick up line ba yan mr.vp binay? Noto Binay,1
 Marcos Magnanakaw Let Bato Lead Bato Bato Pick,1
Parang EDSA People Power sweeping the nation! Huwag magpaloko!Kaya natin to! Never Forget PH Vote Vote PH Halalan,1
"yung mga babym supporters bakit kaya ganoon sila katanga, wala ba silang napagaralan?",1
elias [USERNAME] the money and lives that were stolen by the marcos' for the sake of their hunger of power and money is an enough justified reason to stop looking up to these kinds of people. gising peeps. vote wisely.Bring Back The Money Marcos Marcos Magnanakaw marcos diktador Marcos Is Not AHero,1
Parehas kami relo ni binay wtf,1
Pangalawa si mar roxas aba! Hahahaha halata ah,1
"""[USERNAME]: So ano nang chance manalo ni Mar Roxas? Mas malaki pa siguro chance ko na wag malasing ngayong weekend.""",1
"""kaya sa mga nognognognog din ang nagmamalasakit."" tsk3. ayaw ko na kay Binay. hindi pala siya nagmamalasakit saming mga tisoy. nakaka sad",0
Grabe si Binay ohmakadeny sa accusations wagas!milyones ang deposit from dummies acct!!tsek tsek,1
Puro na lang ni kay Binay ang commercial haw? ?????? start na sng campaign haw?,1
went to tulip farm to pick and give my mom pink tulips for mother s day bc let leni lead (yesm petty like that),0
The Kakampinks are publicly ignoring surveys from established firmsHowever their actions and activities are showing they are doing catch upIn that case they recognize they are falling behind the frontrunner as shown on survey resultsBeyond Politics Ph Halalan,1
ANG DRAMA MO MAR ROXAS SO SHUT UP,1
Bakit in good terms si Duterte and Mar? Mar Roxas kasi sya. pls. tell me u got it. :( Mautak Mondays Deadly Syn Synesi,0
She has been consistenly showing us who she isin her words and deedsLeni Kiko All The Way Leni Kiko,0
[USERNAME] Why would she ask norberto gonzales to back out,0
Edwin Lacierda: It's unfortunate that Grace Poe rejected outright the offer of Mar Roxas to do unity talks.,0
We need leaders with the same style as what President Rodrigo Duterte is doing now for the next six years. PHVote Vote PHWe DecideHalalan,0
[USERNAME] Wala kasing magagawa yung pag-iyak ni Kiko sa bansa eh.Doc Willie Ong is my choice.,0
chie [USERNAME] LAGOT AAHAJKAKAGSGAGAHAHAHAHHABA nyways Let Leni Lead,0
Mar Roxas pumapangalawa. Wtf.,1
How many times I am going to convince you guys that Roxas is a greater evil than Binay. Tira nang tira kay Binay tikom naman 'pag kay Roxas.,1
pipay [USERNAME] Let Leni Lead Tik Tok,0
Mas ok nko kay Binay kesa kay Roxas at Poe kasi may isang salita si Binay hndi kagaya nung dalawa puro DADA lng HAHA pero Santiago2016 tlga,1
Pakinggan:[USERNAME]standard-bearer Sen[USERNAME]sa[USERNAME]kasama si[USERNAME]Special On Saturday Lacson Sotto TayoVia YouTube: youtube.com Ping Lacson: Interview on DZRH (Special on Saturday),0
na ba? Or Let Leni Lead na? Kailangan na talaga ng Husay At Tibay! Para huwag nang makabalik ang Marcos Magnanakaw !,1
[USERNAME] tangina ng PLDT eh pakyu sila sama sila ni Mar Roxas,1
Marcos Magnanakaw Marcos Is Not AHero,1
So nag Shopee ako ng maraming pink shirts nung nasa Iloilo ako pero ngayon lang dumatingAyun sure na tayo Kakampink na sila sa bahay,0
Ryan Mendoza [USERNAME] Hoiii NPA mga salot sa bansa! Tapos na oras nyo! Kamatayan Bloc!! Zero kayo ngayong ! Let Leni Lead lenidoro liberal NPA : / :,0
Analysis [USERNAME] [USERNAME] For the other candidates:Senator Kiko Pangilinan increased bypercentage points Doc Willie Ong went up bypercentage points while Congressman Lito Atienza rose to %.,0
Aye aye duterte-roxas!!!!,0
ka leody de guzman said he already expected his defeatness but will remains to continue what he started this is what a REAL MAN!,0
RT [USERNAME]: If VP Binay &amp; Sec. Jun Abaya were both engulfed in flames &amp; you only had one fire extinguishersa'n mo ito itatago?,1
KUNG SINO SINO YUNG MGA INAAPOINT NI DUTAE PURO MAGNANAKAW AT CONVICTED PLUNDER KUNO Marcos MagnanakawHalalan,1
[USERNAME] [USERNAME]and[USERNAME] Dahil dito makakadalo ang sumusunod sa naturang debate:- Leody de Guzman - Bongbong Marcos - Ernesto Abella - Jose Montemayor Jr. - Norberto Gonzales - Sen. Manny Pacquiao - Faisal Mangondato - Sen. Ping Lacson - Manila Mayor Isko Moreno - VP Leni RobredoBilang Pilipino2022,0
On May 9 it's either you'll vote for a candidate who represents you as a Filipino or for a candidate who represents plunderers clinging to power for the extension of their freedom. We DecidePHVote,0
Isipin nyo 31 Million trolls ang bumoto kay BABY M? Tapos kay Leni 14 Millions Trolls lang? Halalan,1
My goodnessMar Roxas! Such a desperate move! Very wrong. Roxas to Poe?,1
Honestly Dr. Jose Montemayor Jr. is full of himself. That's all. That's the tweet.CNNPresidential Debate,0
Thank you Ne by Ariana Grande btw sana all Ka Leody and Mrs Ne De Guzman,0
Yessssss. Thank you very much Let Leni Lead Leni Kiko,0
Leni Kiko Dapat Hi Leni Let Leni Lead Waray For Leni TROPAng Este Lugaw s Essential,0
Kaya kong sikmurain lahat ng mangyayari ngayong gabi kung patas at tama ang halalan. Ang hindi ko kayang sikmurain yung dugaan na nangyayari. Marcos Duwag,1
KathNiel leads celebrity gathering for presidential candidate Mar Roxas. Eleksyon2016,0
Only KWEEN things Let Leni Lead Laban Leni,0
Ngaun makikipag-alyansa ka? Kasi tagilid ka? Kaloka ka talaga Mar! Dasal dasal na lang. antiduterte noto Lp noto Poe Ayaw Sa DILAW DU30,1
Usagiii [USERNAME][USERNAME] Marcos Magnanakaw,1
[USERNAME]and[USERNAME] Tumitindig kaming mga bulakenyo Leni Kiko All The Way,0
"[USERNAME] meron dn ibang politiko. Di ko lng sure kung sino sino ung may mga mukha sa cups. Haha. Grabe ka ""pinayaman"" ni Binay ung makati a",1
Finally kakita ra jud kog frame for bankers like me! HahahaIpanalo na natin ang Gobyernong tapat para sa lahat!Unlad Para Sa BayanBankers For Leni KikoAngat Buhay LahatLet Leni Lead,0
Tangina kapag naging President si Binay tapos biglang nagbrown-out hindi natin siya makikita! :O Nog Nog Hambog,1
Is Arjo Kakampink ?? Arjo Atayde,0
Kahit ano pa mang ginawa ni Binay wala parin kayong karapatang husgahan siya.Nog Nog Hambog,1
Disqualify BBM Marcos Magnanakaw,1
Solid sila ompong inuman ang soundtrip e interviews ni Leni Robredo HAHAHAHA Let Leni Lead,0
: Let Leni Lead,0
Kasing kapal ng PLDT phone directory ang mukha ng mayor s'ya pa nagsabi kay Doc Willie Ong na wag na sumama sa south. Kahit may mga tarps na iba ang VP pinair sa kanya he could have requested people to print his real VP candidate on campaign materials. Sarili lang inisip grabe.,1
BREAKING Ka Leody nag withdraw naHalalan,0
[USERNAME] Why shouldnt we blame Mar Roxas and present admin for the state of our MRT?,0
"""POEPutangina mo umuwe kana"" - Duterte",1
If you are still proud Kakampink after this wowYou better check yourself,1
ibang tao ang hilig magpalusot kahit mali dati kay Binay kahit bawal nambully ng security guardsi Poe naman kahit kulangsumisiksik p din,1
Kaya lang naman pumangit ang tingin ng ibang tao kay Leni kasi napangunahan siya ng fake news Kung ano lang mapanood ng mga tao sa tiktok sa fb papaniwalaan na agad nila. Ang sad lang talaga. Let Leni Lead Let Leni Kiko Lead Kulay Rosas Ang Bukas,0
Nognogpandaklaki sa hirapsi Binay ba yan? Random Thoughts Aldub New Journey,1
i am one leader who leads from the front - vp leni robredo wedecide,0
Nakakainis yung commercial ni Binay! Aping api parin talaga!,1
We Decide: The firstdays with Leni Robredo,0
ADIK pala Anak ni D30 tapos Anak nya na rape grabe pala sa Davao no.1 sa rape Switch2 Miriam Roxas Na Only Binay Grace Poe Mamili ka,1
[USERNAME] Leody de guzman hanep sa survey,0
NA-BINAY ka na ba?! ??,1
Tumitindig sa gobyernong tapat na isinusulong nina Leni at Kiko para sa ikaaangat ng lahatLeni Kiko,0
Bukas na! Kakampink Let Leni Lead Angat Buhay Lahat,0
proud of you doc willie ong! never ka nanira ng candidates sa politics para lang mahype ka!,0
May Windmill din kamiVP Leni Sama sama tayong Kakampink muli Bukas sa Ateneo Kakampink,0
Binay presidency will worsen government corruption  Duterte,0
melo [USERNAME] Dec Ask Lito Atienza,0
 [USERNAME] and [USERNAME] Marcos Duwag Marcos Magnanakaw,1
Aray. Kelan matatapos itong nakakasulasok na pagkakamkam ni Binay at ng pamilya nia sa pera ng Pilipinas?,1
One of theStill standing for my vote Angat Buhay Lahat,0
Huhoyy bat PALAGI na lang balita sa tv patrol yung SUNOG. grabe ka Binaygrabe ka ??????,1
My Top Trends did a thing Hihi Leni Kiko,0
No negative ad will make me vote for Mar Roxas. Duterte Till The End,0
Hypocrisy is not a joke. Mar Roxas? Jojo Binay? Rape Is Not AJoke. Raping our Government is NOT A JOKE!,0
VP Binay not immune from suitsays Cayetano| [USERNAME] Vote PH2016,0
RT [USERNAME]: Is DJ endorsing Mar Roxas sa 2016 election? DJnoooo. :( OTWOLLove Shots,0
Birthday wish ko kay Binay? Pumuti siya ng Redford White level para di na magamit ang kaitiman sa paawa story niya!,1
Anak ni Ka Leody de Guzman ayaw talaga patakbuhin ang tatay niya Natatakot kami sa security ng family,0
CommentBBM pa rin!!! RasonBasta Tallano goldBBM SARA,0
pag Di ko kayo follow kalabitin nyo lang po ako,0
Poe: Ayaw natin ng gobyernong manhid Pili Pinas Debates 2016 (Ayoko rin po ng taong manhid lol),0
Black Propaganda pa more! But you will not definitely stop the change for coming! Itago nyo yan sa bato! DUTERTE TILL THE END,1
Sino nga ba ang corrupt? Sino pa ba? Only Binay!,1
Gagamitin pa ni Roxas si Poe para makakuha ng boto. Hay nakuDuterte pa rin. Ayaw SaDilaw,1
Makulay na Pasasalamat thread Isang mahigpit na yakap para sa mga artist for leni hindi man natin nakulayan lahat ng anino patuloy parin tayong lalaban at magpipinta Liwanag Sa Dilim Angat Buhay Lahat Leni Kiko Pasasalamat salamat[USERNAME]sa inspiration,0
I believe its not new for the Marcos family to have issues such as belowper wow. Ang dami pala nilang ginawang kagaguhan.Marcos Magnanakaw,1
